,Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Volume,Adjusted Price
1246,2022-03-30,CGEN,Car and General (K) Ltd,10.0,70.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0
1247,2022-03-30,ABSA,ABSA Bank Kenya Plc,8.6,12.95,12.0,12.5,12.35,12.5,-0.15,191200.0,0.0
1248,2022-03-30,BKG,BK Group Plc,24.3,40.0,29.0,29.9,29.6,29.7,-0.1,600.0,0.0
1249,2022-03-30,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.8,13.4,12.85,12.9,-0.05,159100.0,0.0
1250,2022-03-30,DTK,Diamond Trust Bank Kenya Ltd,54.0,69.0,57.0,59.0,57.5,57.25,0.25,800.0,0.0
1251,2022-03-30,EQTY,Equity Group Holdings Plc,39.0,55.0,49.25,51.0,50.75,51.0,-0.25,74500.0,0.0
1252,2022-03-30,HFCK,HF Group Ltd,2.8,5.2,3.0,3.28,3.14,3.15,-0.01,36600.0,0.0
1253,2022-03-30,IMH,I & M Holdings Plc,18.0,26.0,20.0,21.0,20.0,20.25,-0.25,303300.0,0.0
1254,2022-03-30,KCB,KCB Group Plc,37.0,50.75,44.0,44.3,44.1,44.05,0.05,255700.0,0.0
1255,2022-03-30,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1256,2022-03-30,NCBA,NCBA Group Plc,23.0,29.0,25.8,26.0,26.0,25.7,0.3,104500.0,0.0
1257,2022-03-30,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,103.0,1.0,1200.0,0.0
1258,2022-03-30,SCBK,Standard Chartered Bank Kenya Ltd,123.0,148.75,142.5,145.0,143.75,143.75,0.0,33200.0,0.0
1259,2022-03-30,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1260,2022-03-31,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1261,2022-03-31,KUKZ,Kakuzi Plc,355.0,427.0,424.5,424.5,424.5,425.0,-0.5,200.0,0.0
1262,2022-03-31,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1263,2022-03-31,LIMT,Limuru Tea Plc,260.0,360.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1264,2022-03-31,SASN,Sasini Plc,16.75,22.6,18.6,19.0,18.65,18.6,0.05,1400.0,0.0
1265,2022-03-31,WTK,Williamson Tea Kenya Plc,125.0,154.75,135.0,135.0,135.0,130.5,4.5,500.0,0.0
1266,2022-03-31,CGEN,Car and General (K) Ltd,10.0,70.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0
1267,2022-03-31,ABSA,ABSA Bank Kenya Plc,8.6,12.95,12.4,12.5,12.45,12.35,0.1,163800.0,0.0
1268,2022-03-31,BKG,BK Group Plc,24.3,40.0,29.9,30.0,29.95,29.6,0.35,6000.0,0.0
1269,2022-03-31,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.75,13.15,12.85,12.85,0.0,97300.0,0.0
1270,2022-03-31,DTK,Diamond Trust Bank Kenya Ltd,54.0,69.0,58.75,59.0,59.0,57.5,1.5,200.0,0.0
1271,2022-03-31,EQTY,Equity Group Holdings Plc,39.0,55.0,50.0,51.0,50.5,50.75,-0.25,258200.0,0.0
1272,2022-03-31,HFCK,HF Group Ltd,2.8,5.2,3.1,3.28,3.16,3.14,0.02,3400.0,0.0
1273,2022-03-31,IMH,I & M Holdings Plc,18.0,26.0,20.5,21.0,20.9,20.0,0.9,5100.0,0.0
1274,2022-03-31,KCB,KCB Group Plc,37.0,50.75,43.5,44.25,44.05,44.1,-0.05,7249500.0,0.0
1275,2022-03-31,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1276,2022-03-31,NCBA,NCBA Group Plc,23.0,29.0,25.75,26.0,25.85,26.0,-0.15,29500.0,0.0
1277,2022-03-31,SBIC,Stanbic Holdings Plc,78.0,106.0,103.0,104.0,103.0,104.0,-1.0,2493500.0,0.0
1278,2022-03-31,SCBK,Standard Chartered Bank Kenya Ltd,123.0,148.75,143.25,144.0,143.75,143.75,0.0,60300.0,0.0
1279,2022-03-31,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1280,2022-04-01,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1281,2022-04-01,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1282,2022-04-01,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1283,2022-04-01,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1284,2022-04-01,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.65,-0.05,1500.0,0.0
1285,2022-04-01,WTK,Williamson Tea Kenya Plc,120.0,154.75,135.0,135.0,135.0,135.0,0.0,0.0,0.0
1286,2022-04-01,CGEN,Car and General (K) Ltd,10.13,70.0,67.0,67.0,67.0,69.0,-2.0,100.0,0.0
1287,2022-04-01,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.0,12.5,12.1,12.45,-0.35,141000.0,0.0
1288,2022-04-01,BKG,BK Group Plc,24.3,40.0,29.5,30.0,29.55,29.95,-0.4,1500.0,0.0
1289,2022-04-01,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,13.0,12.6,12.85,-0.25,390900.0,0.0
1290,2022-04-01,DTK,Diamond Trust Bank Kenya Ltd,53.75,69.0,58.75,58.75,58.75,59.0,-0.25,100.0,0.0
1291,2022-04-01,EQTY,Equity Group Holdings Plc,40.0,55.0,49.0,51.0,49.15,50.5,-1.35,133600.0,0.0
1292,2022-04-01,HFCK,HF Group Ltd,2.8,5.2,3.11,3.3,3.15,3.16,-0.01,3200.0,0.0
1293,2022-04-01,IMH,I & M Holdings Plc,17.85,26.0,20.25,20.8,20.5,20.9,-0.4,26000.0,0.0
1294,2022-04-01,KCB,KCB Group Plc,34.0,50.75,43.95,44.2,44.0,44.05,-0.05,117100.0,0.0
1295,2022-04-01,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1296,2022-04-01,NCBA,NCBA Group Plc,23.0,29.0,25.85,26.0,25.9,25.85,0.05,23500.0,0.0
1297,2022-04-01,SBIC,Stanbic Holdings Plc,78.0,106.0,104.75,104.75,104.75,103.0,1.75,1000.0,0.0
1298,2022-04-01,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,142.75,143.75,143.25,143.75,-0.5,14700.0,0.0
1299,2022-04-01,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1300,2022-04-04,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1301,2022-04-04,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1302,2022-04-04,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1303,2022-04-04,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1304,2022-04-04,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.6,0.0,0.0,0.0
1305,2022-04-04,WTK,Williamson Tea Kenya Plc,120.0,154.75,130.5,135.0,132.25,135.0,-2.75,2100.0,0.0
1306,2022-04-04,CGEN,Car and General (K) Ltd,10.0,70.0,62.0,62.0,62.0,67.0,-5.0,100.0,0.0
1307,2022-04-04,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.15,12.5,12.35,12.1,0.25,70000.0,0.0
1308,2022-04-04,BKG,BK Group Plc,24.3,40.0,29.0,30.0,29.9,29.55,0.35,10200.0,0.0
1309,2022-04-04,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,13.0,12.75,12.6,0.15,54800.0,0.0
1310,2022-04-04,DTK,Diamond Trust Bank Kenya Ltd,53.75,69.0,56.0,58.0,57.75,58.75,-1.0,1400.0,0.0
1311,2022-04-04,EQTY,Equity Group Holdings Plc,40.0,55.0,49.0,51.0,49.15,49.15,0.0,69100.0,0.0
1312,2022-04-04,HFCK,HF Group Ltd,2.8,5.2,3.0,3.15,3.03,3.15,-0.12,19700.0,0.0
1313,2022-04-04,IMH,I & M Holdings Plc,17.85,26.0,20.1,21.0,20.75,20.5,0.25,15100.0,0.0
1314,2022-04-04,KCB,KCB Group Plc,34.0,50.75,43.0,44.2,43.5,44.0,-0.5,250900.0,0.0
1315,2022-04-04,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1316,2022-04-04,NCBA,NCBA Group Plc,23.0,29.0,25.85,26.0,25.95,25.9,0.05,124700.0,0.0
1317,2022-04-04,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.75,-0.75,600.0,0.0
1318,2022-04-04,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,142.75,143.25,143.0,143.25,-0.25,8100.0,0.0
1319,2022-04-04,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1320,2022-04-05,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1321,2022-04-05,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1322,2022-04-05,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,100.0,0.0
1323,2022-04-05,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1324,2022-04-05,SASN,Sasini Plc,16.75,22.6,18.5,18.9,18.6,18.6,0.0,23100.0,0.0
1325,2022-04-05,WTK,Williamson Tea Kenya Plc,120.0,154.75,135.0,135.0,135.0,132.25,2.75,300.0,0.0
1326,2022-04-05,CGEN,Car and General (K) Ltd,10.0,70.0,62.0,62.0,62.0,62.0,0.0,0.0,0.0
1327,2022-04-05,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.2,12.45,12.3,12.35,-0.05,93900.0,0.0
1328,2022-04-05,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,29.9,0.1,385000.0,0.0
1329,2022-04-05,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,13.0,12.8,12.75,0.05,158000.0,0.0
1330,2022-04-05,DTK,Diamond Trust Bank Kenya Ltd,53.75,69.0,56.75,57.75,57.0,57.75,-0.75,4300.0,0.0
1331,2022-04-05,EQTY,Equity Group Holdings Plc,40.0,55.0,49.2,50.0,49.5,49.15,0.35,1403800.0,0.0
1332,2022-04-05,HFCK,HF Group Ltd,2.8,5.2,3.0,3.15,3.13,3.03,0.1,15500.0,0.0
1333,2022-04-05,IMH,I & M Holdings Plc,17.85,26.0,20.1,20.75,20.25,20.75,-0.5,16900.0,0.0
1334,2022-04-05,KCB,KCB Group Plc,34.0,50.75,43.25,43.95,43.55,43.5,0.05,1112200.0,0.0
1335,2022-04-05,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1336,2022-04-05,NCBA,NCBA Group Plc,23.0,29.0,25.9,26.45,26.15,25.95,0.2,71500.0,0.0
1337,2022-04-05,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,700.0,0.0
1338,2022-04-05,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,143.25,144.0,143.75,143.0,0.75,34200.0,0.0
1339,2022-04-05,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1340,2022-04-06,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,100.0,0.0
1341,2022-04-06,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1342,2022-04-06,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1343,2022-04-06,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,900.0,0.0
1344,2022-04-06,SASN,Sasini Plc,16.75,22.6,18.6,18.9,18.75,18.6,0.15,200.0,0.0
1345,2022-04-06,WTK,Williamson Tea Kenya Plc,120.0,154.75,135.0,135.0,135.0,135.0,0.0,100.0,0.0
1346,2022-04-06,CGEN,Car and General (K) Ltd,10.0,70.0,62.0,62.0,62.0,62.0,0.0,0.0,0.0
1347,2022-04-06,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.15,12.4,12.25,12.3,-0.05,80000.0,0.0
1348,2022-04-06,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,1154300.0,0.0
1349,2022-04-06,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.6,13.0,12.8,12.8,0.0,76900.0,0.0
1350,2022-04-06,DTK,Diamond Trust Bank Kenya Ltd,53.75,69.0,55.5,55.5,55.5,57.0,-1.5,10300.0,0.0
1351,2022-04-06,EQTY,Equity Group Holdings Plc,40.0,55.0,49.2,50.0,49.8,49.5,0.3,1149300.0,0.0
1352,2022-04-06,HFCK,HF Group Ltd,2.8,5.2,3.15,3.2,3.17,3.13,0.04,12400.0,0.0
1353,2022-04-06,IMH,I & M Holdings Plc,17.85,26.0,20.15,20.6,20.15,20.25,-0.1,63200.0,0.0
1354,2022-04-06,KCB,KCB Group Plc,34.0,50.75,43.25,44.0,43.3,43.55,-0.25,334200.0,0.0
1355,2022-04-06,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1356,2022-04-06,NCBA,NCBA Group Plc,23.0,29.0,26.0,27.0,26.6,26.15,0.45,52900.0,0.0
1357,2022-04-06,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0
1358,2022-04-06,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,143.25,144.0,143.5,143.75,-0.25,12100.0,0.0
1359,2022-04-06,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1360,2022-04-07,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1361,2022-04-07,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1362,2022-04-07,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1363,2022-04-07,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1364,2022-04-07,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.75,-0.15,1000.0,0.0
1365,2022-04-07,WTK,Williamson Tea Kenya Plc,120.0,154.75,135.0,135.0,135.0,135.0,0.0,0.0,0.0
1366,2022-04-07,CGEN,Car and General (K) Ltd,10.13,70.0,56.0,56.0,56.0,62.0,-6.0,200.0,0.0
1367,2022-04-07,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.25,12.5,12.35,12.25,0.1,118100.0,0.0
1368,2022-04-07,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,300.0,0.0
1369,2022-04-07,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.6,13.15,12.75,12.8,-0.05,30800.0,0.0
1370,2022-04-07,DTK,Diamond Trust Bank Kenya Ltd,53.0,69.0,56.75,57.0,57.0,55.5,1.5,500.0,0.0
1371,2022-04-07,EQTY,Equity Group Holdings Plc,40.0,55.0,49.0,49.8,49.3,49.8,-0.5,845200.0,0.0
1372,2022-04-07,HFCK,HF Group Ltd,2.8,5.2,2.9,3.17,3.04,3.17,-0.13,10800.0,0.0
1373,2022-04-07,IMH,I & M Holdings Plc,17.85,26.0,20.1,20.55,20.3,20.15,0.15,21600.0,0.0
1374,2022-04-07,KCB,KCB Group Plc,34.0,50.75,43.0,43.4,43.05,43.3,-0.25,281400.0,0.0
1375,2022-04-07,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1376,2022-04-07,NCBA,NCBA Group Plc,23.0,29.0,26.25,27.0,26.45,26.6,-0.15,28800.0,0.0
1377,2022-04-07,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0
1378,2022-04-07,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,143.25,143.5,143.5,143.5,0.0,67300.0,0.0
1379,2022-04-07,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1380,2022-04-08,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1381,2022-04-08,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1382,2022-04-08,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1383,2022-04-08,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1384,2022-04-08,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.6,0.0,3000.0,0.0
1385,2022-04-08,WTK,Williamson Tea Kenya Plc,120.0,154.75,135.0,135.0,135.0,135.0,0.0,0.0,0.0
1386,2022-04-08,CGEN,Car and General (K) Ltd,10.25,70.0,56.0,56.0,56.0,56.0,0.0,100.0,0.0
1387,2022-04-08,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.2,12.3,12.25,12.35,-0.1,93200.0,0.0
1388,2022-04-08,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
1389,2022-04-08,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,13.0,12.7,12.75,-0.05,56000.0,0.0
1390,2022-04-08,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,56.0,57.0,56.5,57.0,-0.5,39400.0,0.0
1391,2022-04-08,EQTY,Equity Group Holdings Plc,40.0,55.0,49.2,49.75,49.3,49.3,0.0,1141700.0,0.0
1392,2022-04-08,HFCK,HF Group Ltd,2.8,5.2,3.0,3.3,3.04,3.04,0.0,21400.0,0.0
1393,2022-04-08,IMH,I & M Holdings Plc,17.85,24.55,20.2,20.5,20.4,20.3,0.1,7600.0,0.0
1394,2022-04-08,KCB,KCB Group Plc,34.0,50.75,43.0,43.6,43.0,43.05,-0.05,284500.0,0.0
1395,2022-04-08,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1396,2022-04-08,NCBA,NCBA Group Plc,23.0,29.0,26.25,27.2,26.85,26.45,0.4,81900.0,0.0
1397,2022-04-08,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0
1398,2022-04-08,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,143.0,143.5,143.5,143.5,0.0,26300.0,0.0
1399,2022-04-08,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1400,2022-04-11,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1401,2022-04-11,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1402,2022-04-11,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1403,2022-04-11,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1404,2022-04-11,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.6,0.0,0.0,0.0
1405,2022-04-11,WTK,Williamson Tea Kenya Plc,120.0,154.75,134.0,134.0,134.0,135.0,-1.0,100.0,0.0
1406,2022-04-11,CGEN,Car and General (K) Ltd,10.25,70.0,51.0,51.0,51.0,56.0,-5.0,500.0,0.0
1407,2022-04-11,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.2,12.3,12.25,12.25,0.0,266400.0,0.0
1408,2022-04-11,BKG,BK Group Plc,24.3,40.0,29.0,30.0,29.5,30.0,-0.5,200.0,0.0
1409,2022-04-11,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,12.8,12.55,12.7,-0.15,74000.0,0.0
1410,2022-04-11,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,55.5,55.5,55.5,56.5,-1.0,4300.0,0.0
1411,2022-04-11,EQTY,Equity Group Holdings Plc,40.0,55.0,49.3,50.0,49.75,49.3,0.45,436600.0,0.0
1412,2022-04-11,HFCK,HF Group Ltd,2.8,5.2,3.2,3.2,3.2,3.04,0.16,1200.0,0.0
1413,2022-04-11,IMH,I & M Holdings Plc,17.85,24.55,20.4,20.55,20.55,20.4,0.15,57200.0,0.0
1414,2022-04-11,KCB,KCB Group Plc,34.0,50.75,43.0,44.0,43.4,43.0,0.4,496200.0,0.0
1415,2022-04-11,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1416,2022-04-11,NCBA,NCBA Group Plc,23.0,29.0,26.5,27.2,27.0,26.85,0.15,13800.0,0.0
1417,2022-04-11,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,200.0,0.0
1418,2022-04-11,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,143.0,144.0,143.0,143.5,-0.5,159500.0,0.0
1419,2022-04-11,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1420,2022-04-12,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1421,2022-04-12,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1422,2022-04-12,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,99.75,99.75,99.75,99.75,0.0,0.0,0.0
1423,2022-04-12,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1424,2022-04-12,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.6,0.0,0.0,0.0
1425,2022-04-12,WTK,Williamson Tea Kenya Plc,120.0,154.75,134.0,134.0,134.0,134.0,0.0,0.0,0.0
1426,2022-04-12,CGEN,Car and General (K) Ltd,10.25,70.0,50.0,50.0,50.0,51.0,-1.0,1400.0,0.0
1427,2022-04-12,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.25,12.3,12.3,12.25,0.05,228700.0,0.0
1428,2022-04-12,BKG,BK Group Plc,24.3,40.0,29.0,29.0,29.0,29.5,-0.5,1700.0,0.0
1429,2022-04-12,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.5,13.0,12.85,12.55,0.3,55600.0,0.0
1430,2022-04-12,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,56.0,56.0,56.0,55.5,0.5,300.0,0.0
1431,2022-04-12,EQTY,Equity Group Holdings Plc,40.0,55.0,49.5,51.0,49.85,49.75,0.1,729900.0,0.0
1432,2022-04-12,HFCK,HF Group Ltd,2.8,5.2,3.0,3.3,3.23,3.2,0.03,26200.0,0.0
1433,2022-04-12,IMH,I & M Holdings Plc,17.85,24.55,20.5,20.5,20.5,20.55,-0.05,1400.0,0.0
1434,2022-04-12,KCB,KCB Group Plc,34.0,50.75,43.0,43.5,43.25,43.4,-0.15,1638800.0,0.0
1435,2022-04-12,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1436,2022-04-12,NCBA,NCBA Group Plc,23.0,29.0,26.5,27.2,26.75,27.0,-0.25,19100.0,0.0
1437,2022-04-12,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0
1438,2022-04-12,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,142.25,143.75,143.0,143.0,0.0,115300.0,0.0
1439,2022-04-12,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1440,2022-04-13,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1441,2022-04-13,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,0.0,0.0
1442,2022-04-13,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,90.25,90.25,90.25,99.75,-9.5,12900.0,0.0
1443,2022-04-13,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1444,2022-04-13,SASN,Sasini Plc,16.75,22.6,19.0,20.3,19.65,18.6,1.05,600.0,0.0
1445,2022-04-13,WTK,Williamson Tea Kenya Plc,120.0,154.75,134.0,134.0,134.0,134.0,0.0,0.0,0.0
1446,2022-04-13,CGEN,Car and General (K) Ltd,10.25,70.0,48.0,50.0,49.05,50.0,-0.95,1800.0,0.0
1447,2022-04-13,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.3,12.45,12.35,12.3,0.05,81400.0,0.0
1448,2022-04-13,BKG,BK Group Plc,24.3,40.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0
1449,2022-04-13,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.8,13.0,12.85,12.85,0.0,42500.0,0.0
1450,2022-04-13,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,57.75,57.75,57.75,56.0,1.75,100.0,0.0
1451,2022-04-13,EQTY,Equity Group Holdings Plc,40.0,55.0,49.6,51.0,49.75,49.85,-0.1,516900.0,0.0
1452,2022-04-13,HFCK,HF Group Ltd,2.8,5.2,3.2,3.25,3.22,3.23,-0.01,21300.0,0.0
1453,2022-04-13,IMH,I & M Holdings Plc,17.85,24.55,20.4,20.5,20.5,20.5,0.0,55400.0,0.0
1454,2022-04-13,KCB,KCB Group Plc,34.0,50.75,43.05,43.5,43.2,43.25,-0.05,46000.0,0.0
1455,2022-04-13,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1456,2022-04-13,NCBA,NCBA Group Plc,23.0,29.0,26.75,27.0,26.95,26.75,0.2,15700.0,0.0
1457,2022-04-13,SBIC,Stanbic Holdings Plc,78.0,106.0,103.5,104.75,104.25,104.0,0.25,6400.0,0.0
1458,2022-04-13,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,142.5,144.0,144.0,143.0,1.0,17200.0,0.0
1459,2022-04-13,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1460,2022-04-14,EGAD,Eaagads Ltd,10.0,15.0,12.65,12.65,12.65,12.65,0.0,0.0,0.0
1461,2022-04-14,KUKZ,Kakuzi Plc,360.0,427.0,424.5,424.5,424.5,424.5,0.0,200.0,0.0
1462,2022-04-14,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,90.25,90.25,90.25,90.25,0.0,0.0,0.0
